company_id,rank,offer_product,prob,expected_revenue
comp_4283807fb360,3,Тарифы Webinar СМБ,0.19803881013530827,2285.2620374105863
comp_429a708d44f7,1,Расширения,0.7986021757460222,9981.111017176692
comp_429a708d44f7,2,Тарифы Webinar СМБ,0.1768622454627213,2040.8957978034693
comp_429a708d44f7,3,Enterprise-300,0.004046094163933024,77.77109505738498
comp_42aa23c73a58,1,Расширения,0.7075321793363536,8842.897558579922
comp_42aa23c73a58,2,Тарифы Webinar СМБ,0.2522496986113604,2910.826720231983
comp_42aa23c73a58,3,Enterprise-300,0.01771419927386014,340.4895239150053
comp_42cf1ddc1f5d,1,Тарифы Webinar СМБ,0.9719547559522866,11215.838472978283
comp_42cf1ddc1f5d,2,Расширения,0.016259666743176065,203.2170006478278
comp_42cf1ddc1f5d,3,Enterprise-500,0.0026459914610082293,52.89866128847652
comp_42f1d86a1411,1,Расширения,0.4756133154521942,5944.323027095727
comp_42f1d86a1411,2,Enterprise-500,0.15915505446412526,3181.827848846792
comp_42f1d86a1411,3,Enterprise-300,0.10399442214093772,1998.9055523855984
comp_42f80963e7e7,1,Тарифы Webinar СМБ,0.9721383363440935,11217.956892594733
comp_42f80963e7e7,2,Расширения,0.015791150932387813,197.36138384286272
comp_42f80963e7e7,3,Enterprise-50,0.004398689067910229,62.96318467243342
comp_430f51b67e70,1,Тарифы Webinar СМБ,0.970427095019995,11198.210082198637
comp_430f51b67e70,2,Расширения,0.01869537099819364,233.6589845450413
comp_430f51b67e70,3,Enterprise-100,0.0019558193156669623,29.03513810794941
comp_435f2fd2a0dc,1,Расширения,0.6071869532258656,7588.760176701562
comp_435f2fd2a0dc,2,Тарифы Webinar СМБ,0.36719342491907453,4237.215896121599
comp_435f2fd2a0dc,3,Enterprise-300,0.0038245307040535533,73.51236251153148
comp_43c61be26e53,1,Enterprise-50,0.8729086039499419,12494.883085420646
comp_43c61be26e53,2,Расширения,0.06646414583832903,830.6839605770866
comp_43c61be26e53,3,Тарифы Webinar СМБ,0.046722070349066,539.1477236456641
comp_43c9ce57b56e,1,Расширения,0.7394870899920494,9242.27727539639
comp_43c9ce57b56e,2,Enterprise-100,0.14184948444915,2105.828150141765
comp_43c9ce57b56e,3,Тарифы Webinar СМБ,0.09841131142481165,1135.6139430309383
comp_43ca7bf45ca2,1,Расширения,0.8551975039425808,10688.45225783348
comp_43ca7bf45ca2,2,Enterprise-100,0.05939732901314122,881.783729879848
comp_43ca7bf45ca2,3,Тарифы Webinar СМБ,0.03946146549710321,455.3642237069749
comp_441310bbedbc,1,Enterprise-100,0.7665786059027025,11380.251495979368
comp_441310bbedbc,2,Тарифы Webinar СМБ,0.11113641163676401,1282.4547992083278
comp_441310bbedbc,3,Расширения,0.09036025309540917,1129.3429257727075
comp_4427a537414a,1,Тарифы Webinar СМБ,0.5974980522765772,6894.808221487006
comp_4427a537414a,2,Расширения,0.3625524469949793,4531.262664824991
comp_4427a537414a,3,Enterprise-100,0.009507461463749263,141.14312832718372
comp_44a00c948a0e,1,Enterprise-50,0.8448611305335944,12093.409323341883
comp_44a00c948a0e,2,Тарифы Webinar СМБ,0.06781257073980246,782.5208274328095
comp_44a00c948a0e,3,Расширения,0.047796489606729206,597.3713614672334
comp_44ac470062cd,1,Расширения,0.5603807086272669,7003.765121811659
comp_44ac470062cd,2,Тарифы Webinar СМБ,0.14987459124824998,1729.4726903178353
comp_44ac470062cd,3,Enterprise-150,0.14333772690373453,2405.4614217561975
comp_44ad7d774249,1,Тарифы Webinar СМБ,0.6070890837610747,7005.483599389736
comp_44ad7d774249,2,Расширения,0.31837570779440827,3979.1317644478927
comp_44ad7d774249,3,Enterprise-150,0.01874537250186305,314.5806157506898
comp_44be4a7bcf91,1,Тарифы Webinar СМБ,0.9796068354444779,11304.13938106193
comp_44be4a7bcf91,2,Расширения,0.01339167073218576,167.37213639389176
comp_44be4a7bcf91,3,Enterprise-300,0.0010611109676588884,20.39590740814978
comp_455809deb7a1,1,Тарифы Webinar СМБ,0.9766855277415958,11270.429051311765
comp_455809deb7a1,2,Расширения,0.01575823262442691,196.9499633681458
comp_455809deb7a1,3,Enterprise-300,0.0010649773768370726,20.470224728395984
comp_45a24280328a,1,Тарифы Webinar СМБ,0.9662263339676891,11149.735544533476
comp_45a24280328a,2,Расширения,0.016318777555258162,203.95578097628825
comp_45a24280328a,3,Enterprise-150,0.006114185605109975,102.60688456728923
comp_45b128ca732f,1,Чаты,0.711785741949621,12059.81285569073
comp_45b128ca732f,2,Доски,0.12648691341985546,2027.0173216926837
comp_45b128ca732f,3,Расширения,0.05920613774977355,739.9717302632067
comp_45cd04a093b6,1,Тарифы Webinar СМБ,0.5599955251006946,6462.04909915413
comp_45cd04a093b6,2,Расширения,0.32451247351350065,4055.8304534684257
comp_45cd04a093b6,3,Enterprise-150,0.049071555383764294,823.5077807567926
comp_461d7c888adb,1,Тарифы Webinar СМБ,0.7219585508921619,8331.015864065033
comp_461d7c888adb,2,Расширения,0.251683157851584,3145.5931575988798
comp_461d7c888adb,3,Enterprise-150,0.003500148349274209,58.738700595253995
comp_461f7aad4d13,1,МТС Линк. Компания,0.5434439974609028,6206.377471002355
comp_461f7aad4d13,2,Чаты,0.2817452947091969,4773.6212274463305
comp_461f7aad4d13,3,Расширения,0.048555778445158425,606.8611254831975
comp_4624f00818a7,1,Enterprise Total-150,0.612823566262246,15245.61606068364
comp_4624f00818a7,2,Расширения,0.2793850375553627,3491.8175295142178
comp_4624f00818a7,3,Тарифы Webinar СМБ,0.0472564955046786,545.3147043456808
comp_46587b02859c,1,Тарифы Webinar СМБ,0.9669111837427194,11157.638344954952
comp_46587b02859c,2,Расширения,0.0208094474375798,260.0811910968821
comp_46587b02859c,3,Enterprise-50,0.002966159955539106,42.45784918307781
comp_468a1f85630c,1,МТС Линк. Команда,0.7263481921504827,7645.770443689293
comp_468a1f85630c,2,Чаты,0.1903883381781272,3225.7568436889023
comp_468a1f85630c,3,Расширения,0.03189721306827511,398.65859929017205
comp_46acbc016e29,1,Тарифы Webinar СМБ,0.971196663871346,11207.090495487146
comp_46acbc016e29,2,Расширения,0.015683210115691487,196.01231504809726
comp_46acbc016e29,3,Enterprise-500,0.002949541896898411,58.96724160279303
comp_46bef2e65ba8,1,Тарифы Webinar СМБ,0.8215929122413405,9480.743149627691
comp_46bef2e65ba8,2,Расширения,0.15685603540359344,1960.4222861213034
comp_46bef2e65ba8,3,Enterprise-300,0.0034340023743516987,66.00590946785796
comp_46dedaeb28d1,1,Расширения,0.6917839378535926,8646.07246676508
comp_46dedaeb28d1,2,Enterprise Total-300,0.19156518272829576,5986.662700027211
comp_46dedaeb28d1,3,Тарифы Webinar СМБ,0.047974108006727814,553.5955691286182
comp_46ee82406c78,1,Тарифы Webinar СМБ,0.9745135992166412,11245.366156808122
comp_46ee82406c78,2,Расширения,0.016825288320543044,210.2862673351325
comp_46ee82406c78,3,Enterprise-300,0.0014652101945454628,28.163210420263212
comp_470732f458a0,1,Расширения,0.529792046266793,6621.461085885866
comp_470732f458a0,2,Тарифы Webinar СМБ,0.33938213453154803,3916.2884673484605
comp_470732f458a0,3,Enterprise-300,0.08707253979515119,1673.6453712965867
comp_4742593c93a7,1,Тарифы Webinar СМБ,0.5142764318591819,5934.475195340637
comp_4742593c93a7,2,Расширения,0.4354424858648502,5442.258893112101
comp_4742593c93a7,3,Enterprise-300,0.014131086506682154,271.6175223433331
comp_476c1de67605,1,Тарифы Webinar СМБ,0.7982156929245735,9210.982531452253
comp_476c1de67605,2,Расширения,0.1684274990667937,2105.045061968033
comp_476c1de67605,3,Enterprise-100,0.01168767354596076,173.50949182740493
comp_47765c74f995,1,Enterprise-300,0.5594691150774165,10753.710607679532
comp_47765c74f995,2,Расширения,0.2714538798302406,3392.692122455024
comp_47765c74f995,3,Тарифы Webinar СМБ,0.0689593328042431,795.7538488290613
comp_47bd4b2f6d31,1,Тарифы Webinar СМБ,0.9688379265225527,11179.871926986674
comp_47bd4b2f6d31,2,Расширения,0.012117019012536463,151.4412502675548
comp_47bd4b2f6d31,3,Enterprise-50,0.011586650894084663,165.85224113734904
comp_47befbadb725,1,Enterprise-1000,0.4867543706409666,12361.724205334738
comp_47befbadb725,2,Расширения,0.3987135893437314,4983.212818797036
comp_47befbadb725,3,Тарифы Webinar СМБ,0.04840014966614566,558.5118622024747
comp_4829f2060c15,1,Тарифы Webinar СМБ,0.9715611113141963,11211.296024217641
comp_4829f2060c15,2,Расширения,0.01927046139115769,240.84659463604038
comp_4829f2060c15,3,Enterprise-300,0.0013966595178844048,26.845578903335557
comp_484be2aad873,1,Enterprise-300,0.9071826844800011,17437.209301260275
comp_484be2aad873,2,Расширения,0.05845026218371495,730.5246260990409
comp_484be2aad873,3,Тарифы Webinar СМБ,0.024750465718033316,285.6071477858743
comp_484c4fc240cf,1,Тарифы Webinar СМБ,0.9517366708001949,10982.532574828108
comp_484c4fc240cf,2,Расширения,0.022663985311783905,283.25962582966804
comp_484c4fc240cf,3,Enterprise-150,0.007952708005064786,133.46055304422873
comp_486e6bb62077,1,Тарифы Webinar СМБ,0.9787392623359606,11294.128051019004
comp_486e6bb62077,2,Расширения,0.014033950401125516,175.39949328629518
comp_486e6bb62077,3,Enterprise-300,0.0011047718987488432,21.23512624105755
comp_4880f02ed303,1,Тарифы Webinar СМБ,0.5346854448627105,6169.984298864923
comp_4880f02ed303,2,Расширения,0.4345014441072186,5430.497539912749
comp_4880f02ed303,3,Enterprise-500,0.004986161371869739,99.68333814641983
comp_48ab1190c0c9,1,Тарифы Webinar СМБ,0.4887768733571478,5640.223917141104
comp_48ab1190c0c9,2,Расширения,0.4699955162434775,5874.110499159614
comp_48ab1190c0c9,3,Enterprise-100,0.007927631580702739,117.68974565840746
comp_48bfb7eb3f8d,1,Enterprise Total-150,0.7130158395490438,17738.16532750467
comp_48bfb7eb3f8d,2,Тарифы Webinar СМБ,0.13417701277347563,1548.331023474021
comp_48bfb7eb3f8d,3,Расширения,0.11725392506407181,1465.4661342125034
comp_48c86e1c471e,1,Тарифы Webinar СМБ,0.7410010180525022,8550.75575883834
comp_48c86e1c471e,2,Расширения,0.232709699487819,2908.4585741229325
comp_48c86e1c471e,3,Enterprise-300,0.004109629118131693,78.99231798553555
comp_490e525fa69d,1,Тарифы Webinar СМБ,0.9720057988089081,11216.427480266493
